id,sku,name,brand,category,sub_category,family,regular_price,shown_price,discount_rate,unit,status,image_url,product_url,tuik_category,basic_inflation_1d,basic_inflation_7d,basic_inflation_15d,basic_inflation_30d
SM-L700NZB1TUR,SM-L700NZB1TUR,"Galaxy Watch Ultra (2025) (Bluetooth, 47 mm)",Samsung,Watches,Galaxy Watch,"Galaxy Watch Ultra (2025) (Bluetooth, 47 mm)",27999.0,27999.0,0,PIECE,IN_STOCK,https://images.samsung.com/is/image/samsung/p6pim/tr/f2507/gallery/tr-galaxy-watch-ultra-2025-l705-sm-l700nzb1tur-thumb-547646973,https://www.samsung.com/tr/watches/galaxy-watch/galaxy-watch-ultra-2025-47mm-titanium-blue-bluetooth-sm-l700nzb1tur/,08,0.0,0.0,,
SM-L705FZB1TUR,SM-L705FZB1TUR,"Galaxy Watch Ultra (2025) (LTE, 47 mm)",Samsung,Watches,Galaxy Watch,"Galaxy Watch Ultra (2025) (LTE, 47 mm)",47999.0,47999.0,0,PIECE,IN_STOCK,https://images.samsung.com/is/image/samsung/p6pim/tr/f2507/gallery/tr-galaxy-watch-ultra-2025-l705-sm-l705fzb1tur-thumb-547647036,https://www.samsung.com/tr/watches/galaxy-watch/galaxy-watch-ultra-2025-47mm-titanium-blue-lte-sm-l705fzb1tur/,08,,,,
SM-L500NZKATUR,SM-L500NZKATUR,"Galaxy Watch8 Classic (Bluetooth, 46 mm)",Samsung,Watches,Galaxy Watch,"Galaxy Watch8 Classic (Bluetooth, 46 mm)",19999.0,19999.0,0,PIECE,IN_STOCK,https://images.samsung.com/is/image/samsung/p6pim/tr/f2507/gallery/tr-galaxy-watch8-classic-l500-sm-l500nzkatur-thumb-547652248,https://www.samsung.com/tr/watches/galaxy-watch/galaxy-watch8-classic-46mm-black-bluetooth-sm-l500nzkatur/,08,0.0,0.0,,
SM-L500NZWATUR,SM-L500NZWATUR,"Galaxy Watch8 Classic (Bluetooth, 46 mm)",Samsung,Watches,Galaxy Watch,"Galaxy Watch8 Classic (Bluetooth, 46 mm)",19999.0,19999.0,0,PIECE,IN_STOCK,https://images.samsung.com/is/image/samsung/p6pim/tr/f2507/gallery/tr-galaxy-watch8-classic-l500-sm-l500nzwatur-thumb-547652261,https://www.samsung.com/tr/watches/galaxy-watch/galaxy-watch8-classic-46mm-white-bluetooth-sm-l500nzwatur/,08,0.0,0.0,,
SM-L320NZSATUR,SM-L320NZSATUR,"Galaxy Watch8 (Bluetooth, 40 mm)",Samsung,Watches,Galaxy Watch,"Galaxy Watch8 (Bluetooth, 40 mm)",13999.0,13999.0,0,PIECE,IN_STOCK,https://images.samsung.com/is/image/samsung/p6pim/tr/f2507/gallery/tr-galaxy-watch8-l320-sm-l320nzsatur-thumb-547652902,https://www.samsung.com/tr/watches/galaxy-watch/galaxy-watch8-40mm-silver-bluetooth-sm-l320nzsatur/,08,0.0,0.0,,
SM-L320NDAATUR,SM-L320NDAATUR,"Galaxy Watch8 (Bluetooth, 40 mm)",Samsung,Watches,Galaxy Watch,"Galaxy Watch8 (Bluetooth, 40 mm)",13999.0,13999.0,0,PIECE,IN_STOCK,https://images.samsung.com/is/image/samsung/p6pim/tr/f2507/gallery/tr-galaxy-watch8-l320-sm-l320ndaatur-thumb-547652888,https://www.samsung.com/tr/watches/galaxy-watch/galaxy-watch8-40mm-graphite-bluetooth-sm-l320ndaatur/,08,0.0,0.0,,
SM-L330NZSATUR,SM-L330NZSATUR,"Galaxy Watch8 (Bluetooth, 44 mm)",Samsung,Watches,Galaxy Watch,"Galaxy Watch8 (Bluetooth, 44 mm)",14999.0,14999.0,0,PIECE,IN_STOCK,https://images.samsung.com/is/image/samsung/p6pim/tr/f2507/gallery/tr-galaxy-watch8-l330-sm-l330nzsatur-thumb-547652958,https://www.samsung.com/tr/watches/galaxy-watch/galaxy-watch8-44mm-silver-bluetooth-sm-l330nzsatur/,08,0.0,0.0,,
SM-L330NDAATUR,SM-L330NDAATUR,"Galaxy Watch8 (Bluetooth, 44 mm)",Samsung,Watches,Galaxy Watch,"Galaxy Watch8 (Bluetooth, 44 mm)",14999.0,14999.0,0,PIECE,IN_STOCK,https://images.samsung.com/is/image/samsung/p6pim/tr/f2507/gallery/tr-galaxy-watch8-l330-sm-l330ndaatur-thumb-547652944,https://www.samsung.com/tr/watches/galaxy-watch/galaxy-watch8-44mm-graphite-bluetooth-sm-l330ndaatur/,08,0.0,0.0,,
SM-L700NZTATUR,SM-L700NZTATUR,"Galaxy Watch Ultra (Bluetooth, 47mm)",Samsung,Watches,Galaxy Watch,"Galaxy Watch Ultra (Bluetooth, 47mm)",27999.0,27999.0,0,PIECE,OUT_OF_STOCK,https://images.samsung.com/is/image/samsung/p6pim/tr/sm-l700nztatur/gallery/tr-galaxy-watch-sm-l700nztatur-front-titanium-silver-thumb-544400191,https://www.samsung.com/tr/watches/galaxy-watch/galaxy-watch-ultra-titanium-silver-bluetooth-sm-l700nztatur/,08,0.0,0.0,,
DV10DB7440GEAH,DV10DB7440GEAH,Bespoke AI Kurutma Makinesi AI Kurutma 10kg,Samsung,Washers & Dryers,Kurutma Makineleri,Laundry Dryer with A Energy Efficiency Rating,46699.0,46699.0,0,PIECE,IN_STOCK,https://images.samsung.com/is/image/samsung/p6pim/tr/dv10db7440geah/gallery/tr-dv7000d-dv90db7845gw-dv10db7440geah-thumb-550608818,https://www.samsung.com/tr/washers-and-dryers/dryers/dv7000d-dryer-a-energy-efficiency-rating-ai-dry-plus-quickdrive-10kg-white-dv10db7440geah/,05,0.0,0.0,,
WW80FG3M05TWAH,WW80FG3M05TWAH,Çamaşır Makinesi Hızlı Yıkama 8kg,Samsung,Washers & Dryers,Çamaşır Makineleri,Laundry with Grade A Energy Efficiency and Hygiene Steam,24099.0,24099.0,0,PIECE,IN_STOCK,https://images.samsung.com/is/image/samsung/p6pim/tr/ww80fg3m05twah/gallery/tr-ww3000fm-ww80fg3m05twah-thumb-547959146,https://www.samsung.com/tr/washers-and-dryers/washing-machines/ww3000fm-front-loading-grade-a-energy-efficiency-hygiene-steam-drum-clean-8kg-white-ww80fg3m05twah/,05,0.0,0.0,,
WW90FG3M05TWAH,WW90FG3M05TWAH,Çamaşır Makinesi Hızlı Yıkama 9kg,Samsung,Washers & Dryers,Çamaşır Makineleri,Laundry with Grade A Energy Efficiency and Hygiene Steam,27999.0,27999.0,0,PIECE,IN_STOCK,https://images.samsung.com/is/image/samsung/p6pim/tr/ww90fg3m05twah/gallery/tr-ww3000fm-ww90fg3m05twah-thumb-547959160,https://www.samsung.com/tr/washers-and-dryers/washing-machines/ww3000fm-front-loading-grade-a-energy-efficiency-hygiene-steam-drum-clean-9kg-white-ww90fg3m05twah/,05,0.0,0.0,,
DV90DG6845LEAH,DV90DG6845LEAH,Kurutma Makinesi AI Kurutma+ 9kg,Samsung,Washers & Dryers,Kurutma Makineleri,DV6000D Dryer with A Energy Efficiency Rating and AI Dry+,40899.0,40899.0,0,PIECE,IN_STOCK,https://images.samsung.com/is/image/samsung/p6pim/tr/dv90dg6845leah/gallery/tr--dv90dg6845leah-thumb-550251113,https://www.samsung.com/tr/washers-and-dryers/dryers/dv6000d-dryer-a-energy-efficiency-rating-ai-dry-plus-ai-control-9kg-white-dv90dg6845leah/,05,0.0,0.0,,
DV90DG6845LBAH,DV90DG6845LBAH,Kurutma Makinesi AI Kurutma+ 9kg,Samsung,Washers & Dryers,Kurutma Makineleri,DV6000D Dryer with A Energy Efficiency Rating and AI Dry+,42299.0,42299.0,0,PIECE,IN_STOCK,https://images.samsung.com/is/image/samsung/p6pim/tr/dv90dg6845lbah/gallery/tr--dv90dg6845lbah-thumb-550251121,https://www.samsung.com/tr/washers-and-dryers/dryers/dv6000d-dryer-a-energy-efficiency-rating-ai-dry-plus-ai-control-9kg-black-dv90dg6845lbah/,05,0.0,0.0,,
DV10DG6440LEAH,DV10DG6440LEAH,Kurutma Makinesi AI Kurutma 10kg,Samsung,Washers & Dryers,Kurutma Makineleri,DV6000D Dryer with A Energy Efficiency Rating and AI Dry+,44499.0,44499.0,0,PIECE,IN_STOCK,https://images.samsung.com/is/image/samsung/p6pim/tr/dv10dg6440leah/gallery/tr--dv10dg6440leah-thumb-550061297,https://www.samsung.com/tr/washers-and-dryers/dryers/dv6000d-dryer-a-energy-efficiency-rating-ai-dry-plus-ai-control-10kg-white-dv10dg6440leah/,05,0.0,0.0,,
DV10DB8440GHAH,DV10DB8440GHAH,Bespoke AI Kurutma Makinesi QuickDrive™ 10kg,Samsung,Washers & Dryers,Kurutma Makineleri,Bespoke AI Laundry with A Energy Efficiency Rating,52899.0,52899.0,0,PIECE,IN_STOCK,https://images.samsung.com/is/image/samsung/p6pim/tr/dv10db8440ghah/gallery/tr--dv10db8440ghah-thumb-550060924,https://www.samsung.com/tr/washers-and-dryers/dryers/dv8000d-dryer-a-energy-efficiency-rating-ai-dry-plus-quickdrive-10kg-white-dv10db8440ghah/,05,0.0,0.0,,
DV10DB8440GBAH,DV10DB8440GBAH,Bespoke AI Kurutma Makinesi QuickDrive™ 10kg,Samsung,Washers & Dryers,Kurutma Makineleri,Bespoke AI Laundry with A Energy Efficiency Rating,54799.0,54799.0,0,PIECE,IN_STOCK,https://images.samsung.com/is/image/samsung/p6pim/tr/dv10db8440gbah/gallery/tr--dv10db8440gbah-thumb-550068386,https://www.samsung.com/tr/washers-and-dryers/dryers/dv8000d-dryer-a-energy-efficiency-rating-ai-dry-plus-quickdrive-10kg-black-dv10db8440gbah/,05,0.0,0.0,,
DV90DG52A0AEAH,DV90DG52A0AEAH,Kurutma Makinesi Isı Pompası Teknolojisi 9kg,Samsung,Washers & Dryers,Kurutma Makineleri,DV5000D Dryer with SpaceMax™ and Hygiene Care,40899.0,40899.0,0,PIECE,IN_STOCK,https://images.samsung.com/is/image/samsung/p6pim/tr/dv90dg52a0aeah/gallery/tr--dv90dg52a0aeah-thumb-550061253,https://www.samsung.com/tr/washers-and-dryers/dryers/dv5000d-dryer-space-max-hygiene-care-smartthings-ai-energy-mode-9kg-white-dv90dg52a0aeah/,05,0.0,0.0,,
DV90DG52A0ABAH,DV90DG52A0ABAH,Kurutma Makinesi Isı Pompası Teknolojisi 9kg,Samsung,Washers & Dryers,Kurutma Makineleri,DV5000D Dryer with SpaceMax™ and Hygiene Care,42299.0,42299.0,0,PIECE,IN_STOCK,https://images.samsung.com/is/image/samsung/p6pim/tr/dv90dg52a0abah/gallery/tr--dv90dg52a0abah-thumb-550068501,https://www.samsung.com/tr/washers-and-dryers/dryers/dv5000d-dryer-space-max-hygiene-care-smartthings-ai-energy-mode-9kg-black-dv90dg52a0abah/,05,0.0,0.0,,
DV10DG54A0AEAH,DV10DG54A0AEAH,Kurutma Makinesi Isı Pompası Teknolojisi 10kg,Samsung,Washers & Dryers,Kurutma Makineleri,DV5000D Dryer with SpaceMax™ and Hygiene Care,44499.0,44499.0,0,PIECE,IN_STOCK,https://images.samsung.com/is/image/samsung/p6pim/tr/dv10dg54a0aeah/gallery/tr--dv10dg54a0aeah-thumb-550251141,https://www.samsung.com/tr/washers-and-dryers/dryers/dv5000d-dryer-space-max-hygiene-care-smartthings-ai-energy-mode-10kg-white-dv10dg54a0aeah/,05,0.0,0.0,,
DV10DG54A0ABAH,DV10DG54A0ABAH,Kurutma Makinesi Isı Pompası Teknolojisi 10kg,Samsung,Washers & Dryers,Kurutma Makineleri,DV5000D Dryer with SpaceMax™ and Hygiene Care,45899.0,45899.0,0,PIECE,IN_STOCK,https://images.samsung.com/is/image/samsung/p6pim/tr/dv10dg54a0abah/gallery/tr--dv10dg54a0abah-thumb-550251137,https://www.samsung.com/tr/washers-and-dryers/dryers/dv5000d-dryer-space-max-hygiene-care-smartthings-ai-energy-mode-10kg-black-dv10dg54a0abah/,05,0.0,0.0,,
WW11DB8B95GHAH,WW11DB8B95GHAH,Bespoke AI Çamaşır Makinesi AI Yıkama 11kg,Samsung,Washers & Dryers,Çamaşır Makineleri,11kg WW8400D Front load Washer with SmartThings AI Energy Mode and A-XX% Extra Energy Efficiency,48099.0,48099.0,0,PIECE,IN_STOCK,https://images.samsung.com/is/image/samsung/p6pim/tr/ww11db8b95ghah/gallery/tr--ww11db8b95ghah-thumb-550250906,https://www.samsung.com/tr/washers-and-dryers/washing-machines/ww8400d-front-loading-smartthings-ai-energy-made-a-xx-percent-extra-energy-efficiency-ai-ecobubble-11kg-white-ww11db8b95ghah/,05,0.0,0.0,,
WW11DB8B95GBAH,WW11DB8B95GBAH,Bespoke AI Çamaşır Makinesi AI Yıkama 11kg,Samsung,Washers & Dryers,Çamaşır Makineleri,11kg WW8400D Front load Washer with SmartThings AI Energy Mode and A-XX% Extra Energy Efficiency,49899.0,49899.0,0,PIECE,IN_STOCK,https://images.samsung.com/is/image/samsung/p6pim/tr/ww11db8b95gbah/gallery/tr--ww11db8b95gbah-thumb-550250819,https://www.samsung.com/tr/washers-and-dryers/washing-machines/ww8400d-front-loading-smartthings-ai-energy-made-a-xx-percent-extra-energy-efficiency-ai-ecobubble-11kg-black-ww11db8b95gbah/,05,0.0,0.0,,
WW90DG6U25LEAH,WW90DG6U25LEAH,Çamaşır Makinesi AI EcoBubble™ 9kg,Samsung,Washers & Dryers,Çamaşır Makineleri,11kg WW6000D Front load Washer with SmartThings AI Energy Mode and A-10% Extra Energy Efficiency,36199.0,36199.0,0,PIECE,IN_STOCK,https://images.samsung.com/is/image/samsung/p6pim/tr/ww90dg6u25leah/gallery/tr--ww90dg6u25leah-thumb-550251075,https://www.samsung.com/tr/washers-and-dryers/washing-machines/ww6000d-front-loading-smartthings-ai-energy-mode-a-10-percent-extra-energy-efficiency-9kg-white-ww90dg6u25leah/,05,0.0,0.0,,
WW90DG6U25LBAH,WW90DG6U25LBAH,Çamaşır Makinesi AI EcoBubble™ 9kg,Samsung,Washers & Dryers,Çamaşır Makineleri,11kg WW6000D Front load Washer with SmartThings AI Energy Mode and A-10% Extra Energy Efficiency,38599.0,38599.0,0,PIECE,IN_STOCK,https://images.samsung.com/is/image/samsung/p6pim/tr/ww90dg6u25lbah/gallery/tr--ww90dg6u25lbah-thumb-550251055,https://www.samsung.com/tr/washers-and-dryers/washing-machines/ww6000d-front-loading-smartthings-ai-energy-mode-a-10-percent-extra-energy-efficiency-9kg-black-ww90dg6u25lbah/,05,0.0,0.0,,
WW11DG5B25AEAH,WW11DG5B25AEAH,Çamaşır Makinesi AI EcoBubble™ 11kg,Samsung,Washers & Dryers,Çamaşır Makineleri,11kg WW5000D Front load Washer with SmartThings AI Energy Mode and A-10% Extra Energy Efficiency,40899.0,40899.0,0,PIECE,IN_STOCK,https://images.samsung.com/is/image/samsung/p6pim/tr/ww11dg5b25aeah/gallery/tr--ww11dg5b25aeah-thumb-550251099,https://www.samsung.com/tr/washers-and-dryers/washing-machines/ww5000d-front-loading-smartthings-ai-energy-mode-a-10-percent-extra-energy-efficiency-ai-ecobubble-11kg-white-ww11dg5b25aeah/,05,0.0,0.0,,
WW11DG5B25ABAH,WW11DG5B25ABAH,Çamaşır Makinesi AI EcoBubble™ 11kg,Samsung,Washers & Dryers,Çamaşır Makineleri,11kg WW5000D Front load Washer with SmartThings AI Energy Mode and A-10% Extra Energy Efficiency,41699.0,41699.0,0,PIECE,IN_STOCK,https://images.samsung.com/is/image/samsung/p6pim/tr/ww11dg5b25abah/gallery/tr--ww11dg5b25abah-thumb-550251082,https://www.samsung.com/tr/washers-and-dryers/washing-machines/ww5000d-front-loading-smartthings-ai-energy-mode-a-10-percent-extra-energy-efficiency-ai-ecobubble-11kg-black-ww11dg5b25abah/,05,0.0,0.0,,
WW11DG6B25LEAH,WW11DG6B25LEAH,Çamaşır Makinesi AI EcoBubble™ 11kg,Samsung,Washers & Dryers,Çamaşır Makineleri,11kg WW6000D Front load Washer with SmartThings AI Energy Mode and A-10% Extra Energy Efficiency,40899.0,40899.0,0,PIECE,IN_STOCK,https://images.samsung.com/is/image/samsung/p6pim/tr/ww11dg6b25leah/gallery/tr--ww11dg6b25leah-thumb-550060794,https://www.samsung.com/tr/washers-and-dryers/washing-machines/ww6000d-front-loading-smartthings-ai-energy-mode-a-10-percent-extra-energy-efficiency-11kg-essential-white-ww11dg6b25leah/,05,0.0,0.0,,
WW11DG6B25LBAH,WW11DG6B25LBAH,Çamaşır Makinesi AI EcoBubble™ 11kg,Samsung,Washers & Dryers,Çamaşır Makineleri,11kg WW6000D Front load Washer with SmartThings AI Energy Mode and A-10% Extra Energy Efficiency,41699.0,41699.0,0,PIECE,IN_STOCK,https://images.samsung.com/is/image/samsung/p6pim/tr/ww11dg6b25lbah/gallery/tr--ww11dg6b25lbah-thumb-550068374,https://www.samsung.com/tr/washers-and-dryers/washing-machines/ww6000d-front-loading-smartthings-ai-energy-mode-a-10-percent-extra-energy-efficiency-11kg-black-ww11dg6b25lbah/,05,0.0,0.0,,
WW11DB7B34GEAH,WW11DB7B34GEAH,Bespoke AI Çamaşır Makinesi AI Ecobubble™ 11kg,Samsung,Washers & Dryers,Çamaşır Makineleri,11kg WW7000D Front load Washer with SmartThings AI Energy Mode and A-20% Extra Energy Efficiency,44399.0,44399.0,0,PIECE,IN_STOCK,https://images.samsung.com/is/image/samsung/p6pim/tr/ww11db7b34geah/gallery/tr--ww11db7b34geah-thumb-550061299,https://www.samsung.com/tr/washers-and-dryers/washing-machines/ww7000d-front-loading-smartthings-ai-energy-made-a-20-percent-extra-energy-efficiency-ai-ecobubble-11kg-white-ww11db7b34geah/,05,0.0,0.0,,
WW11DB7B34GBAH,WW11DB7B34GBAH,Bespoke AI Çamaşır Makinesi AI Ecobubble™ 11kg,Samsung,Washers & Dryers,Çamaşır Makineleri,11kg WW7000D Front load Washer with SmartThings AI Energy Mode and A-20% Extra Energy Efficiency,46099.0,46099.0,0,PIECE,IN_STOCK,https://images.samsung.com/is/image/samsung/p6pim/tr/ww11db7b34gbah/gallery/tr--ww11db7b34gbah-thumb-550068503,https://www.samsung.com/tr/washers-and-dryers/washing-machines/ww7000d-front-loading-smartthings-ai-energy-made-a-20-percent-extra-energy-efficiency-ai-ecobubble-11kg-phantom-black-ww11db7b34gbah/,05,0.0,0.0,,
WD18DB8995BZAH,WD18DB8995BZAH,Bespoke AI Kurutmalı Çamaşır Makinesi AI Home 18kg 11kg,Samsung,Washers & Dryers,Kurutmalı Çamaşır Makineleri,"18/11kg, Bespoke AI™, Kurutmalı Çamaşır Makinesi, Isı Pompalı Kurutma Teknolojisi",130699.0,130699.0,0,PIECE,IN_STOCK,https://images.samsung.com/is/image/samsung/p6pim/tr/wd18db8995bzah/gallery/tr--wd18db8995bzah-thumb-550250989,https://www.samsung.com/tr/washers-and-dryers/washer-dryer-combo/wd8000dk-combo-all-in-one-combo-super-speed-18kg-gray-wd18db8995bzah/,05,0.0,0.0,,
WD11DG5B15BBAH,WD11DG5B15BBAH,Kurutmalı Çamaşır Makinesi AI Ecobubble™ 11kg + 6kg,Samsung,Washers & Dryers,Kurutmalı Çamaşır Makineleri,11kg WD5000D Combo with SmartThings AI Energy Mode and AI Ecobubble™,64299.0,64299.0,0,PIECE,IN_STOCK,https://images.samsung.com/is/image/samsung/p6pim/tr/wd11dg5b15bbah/gallery/tr--wd11dg5b15bbah-thumb-550250813,https://www.samsung.com/tr/washers-and-dryers/washer-dryer-combo/wd5000d-11kg-plus-6kg-black-wd11dg5b15bbah/,05,0.0,,,
WD11DB8B85GHAH,WD11DB8B85GHAH,Kurutmalı Çamaşır Makinesi AI Yıkama 11kg + 6kg,Samsung,Washers & Dryers,Kurutmalı Çamaşır Makineleri,11kg WD8400D Combo with SmartThings AI Energy Mode and AI Ecobubble™,68499.0,68499.0,0,PIECE,IN_STOCK,https://images.samsung.com/is/image/samsung/p6pim/tr/wd11db8b85ghah/gallery/tr--wd11db8b85ghah-thumb-550250807,https://www.samsung.com/tr/washers-and-dryers/washer-dryer-combo/wd8400d-11kg-plus-6kg-white-wd11db8b85ghah/,05,0.0,0.0,,
WW90CGC04DAEAH,WW90CGC04DAEAH,Çamaşır Makinesi Ecobubble™ 9kg,Samsung,Washers & Dryers,Çamaşır Makineleri,WW5000C Front load Washer with Ecobubble and SmartThings AI Energy Mode,36199.0,36199.0,0,PIECE,IN_STOCK,https://images.samsung.com/is/image/samsung/p6pim/tr/ww90cgc04daeah/gallery/tr--ww90cgc04daeah-thumb-550250999,https://www.samsung.com/tr/washers-and-dryers/washing-machines/ww5000c-front-loading-eco-bubble-smartthings-ai-energy-mode-less-microfiber-cycle-9kg-white-ww90cgc04daeah/,05,0.0,0.0,,
WW90CGC04DABAH,WW90CGC04DABAH,Çamaşır Makinesi Ecobubble™ 9kg,Samsung,Washers & Dryers,Çamaşır Makineleri,WW5000C Front load Washer with Ecobubble and SmartThings AI Energy Mode,38599.0,38599.0,0,PIECE,IN_STOCK,https://images.samsung.com/is/image/samsung/p6pim/tr/ww90cgc04dabah/gallery/tr--ww90cgc04dabah-thumb-550251007,https://www.samsung.com/tr/washers-and-dryers/washing-machines/ww5000c-front-loading-eco-bubble-smartthings-ai-energy-mode-less-microfiber-cycle-9kg-black-ww90cgc04dabah/,05,0.0,0.0,,
WD90TA046BE1AH,WD90TA046BE1AH,Kurutmalı Çamaşır Makinesi EcoBubble™ 9kg + 6kg,Samsung,Washers & Dryers,Kurutmalı Çamaşır Makineleri,"WD5000T (WD70TA046BE/EF) Combo with Air Wash, Drum Clean, Bubble Soak",52499.0,52499.0,0,PIECE,IN_STOCK,https://images.samsung.com/is/image/samsung/p6pim/tr/wd90ta046be1ah/gallery/tr--wd90ta046be1ah-thumb-550341655,https://www.samsung.com/tr/washers-and-dryers/washer-dryer-combo/wd5000t-front-loading-air-wash-drum-clean-bubble-soak-9kg-plus-6kg-white-wd90ta046be1ah/,05,0.0,0.0,,
FT-MF/AH,FT-MF/AH,Less Microfiber™ Filtre,Samsung,Washers & Dryers,Mikrofiber Filtre,"FT-MF (Less Microfiber Filter) with Filtering Performance of up to 98 percent , Universal Compatibility, Easy Filter Cleaning",4599.0,4599.0,0,PIECE,IN_STOCK,https://images.samsung.com/is/image/samsung/p6pim/tr/ft-mf-ah/gallery/tr-washing-machine-less-microfiber-filter-filtering-performance-of-up-to-98-percent-ft-mf-ah-thumb-538333684,https://www.samsung.com/tr/home-appliance-accessories/microfiber-filter-ft-mf-ah/,05,0.0,0.0,,
AR70H12CACW/SK,AR70H12CACW/SK,Bespoke AI WindFree Pro Duvar Tipi Split Klima 12.000 BTU,Samsung,Air Conditioners,Split Klimalar,AR80H AI Motion Wind Wall mount,59499.0,59499.0,0,PIECE,IN_STOCK,https://images.samsung.com/is/image/samsung/p6pim/tr/ar70h12cacw-sk/gallery/tr-ar80h-ar70h09caawneu-ar70h12cacw-sk-thumb-552094659,https://www.samsung.com/tr/air-conditioners/wall-mount/ar80h-ar80h-ai-motion-wind-ai-fast-comfort-cooling-ar70h12cacw-sk/,05,0.0,0.0,,
AR70H18CACW/SK,AR70H18CACW/SK,Bespoke AI WindFree Pro Duvar Tipi Split Klima 18.000 BTU,Samsung,Air Conditioners,Split Klimalar,AR80H AI Motion Wind Wall mount,78099.0,78099.0,0,PIECE,IN_STOCK,https://images.samsung.com/is/image/samsung/p6pim/tr/ar70h18cacw-sk/gallery/tr-ar80h-ar70h09caawneu-ar70h18cacw-sk-thumb-552094661,https://www.samsung.com/tr/air-conditioners/wall-mount/ar80h-ar80h-ai-motion-wind-ai-fast-comfort-cooling-ar70h18cacw-sk/,05,0.0,,,
AR70H24CACW/SK,AR70H24CACW/SK,Bespoke AI WindFree Pro Duvar Tipi Split Klima 24.000 BTU,Samsung,Air Conditioners,Split Klimalar,AR80H AI Motion Wind Wall mount,89999.0,89999.0,0,PIECE,IN_STOCK,https://images.samsung.com/is/image/samsung/p6pim/tr/ar70h24cacw-sk/gallery/tr-ar80h-ar70h09caawneu-ar70h24cacw-sk-thumb-552094663,https://www.samsung.com/tr/air-conditioners/wall-mount/ar80h-ar80h-ai-motion-wind-ai-fast-comfort-cooling-ar70h24cacw-sk/,05,0.0,,,
AR70H09CACB/SK,AR70H09CACB/SK,Bespoke AI WindFree Pro Black Duvar Tipi Split Klima 9.000 BTU,Samsung,Air Conditioners,Split Klimalar,AR80H AI Motion Wind Wall mount,56699.0,56699.0,0,PIECE,IN_STOCK,https://images.samsung.com/is/image/samsung/p6pim/tr/ar70h09cacb-sk/gallery/tr-ar80h-ar70h09caawneu-579794-ar70h09cacb-sk-thumb-552094665,https://www.samsung.com/tr/air-conditioners/wall-mount/ar80h-ar80h-ai-motion-wind-ai-fast-comfort-cooling-ar70h09cacb-sk/,05,0.0,0.0,,
AR70H12CACB/SK,AR70H12CACB/SK,Bespoke AI WindFree Pro Black Duvar Tipi Split Klima 12.000 BTU,Samsung,Air Conditioners,Split Klimalar,AR80H AI Motion Wind Wall mount,61149.0,61149.0,0,PIECE,IN_STOCK,https://images.samsung.com/is/image/samsung/p6pim/tr/ar70h12cacb-sk/gallery/tr-ar80h-ar70h09caawneu-579794-ar70h12cacb-sk-thumb-552094667,https://www.samsung.com/tr/air-conditioners/wall-mount/ar80h-ar80h-ai-motion-wind-ai-fast-comfort-cooling-ar70h12cacb-sk/,05,0.0,,,
AR70H18CACB/SK,AR70H18CACB/SK,Bespoke AI WindFree Pro Black Duvar Tipi Split Klima 18.000 BTU,Samsung,Air Conditioners,Split Klimalar,AR80H AI Motion Wind Wall mount,80199.0,80199.0,0,PIECE,IN_STOCK,https://images.samsung.com/is/image/samsung/p6pim/tr/ar70h18cacb-sk/gallery/tr-wall-mount-ar70h18cacb-sk-bespoke-ai-windfree-pro-black-duvar-tipi-split-klima--------btu-siyah-thumb-552114049,https://www.samsung.com/tr/air-conditioners/wall-mount/ar80h-ar80h-ai-motion-wind-ai-fast-comfort-cooling-ar70h18cacb-sk/,05,0.0,,,
AR70H24CACB/SK,AR70H24CACB/SK,Bespoke AI WindFree Pro Black Duvar Tipi Split Klima 24.000 BTU,Samsung,Air Conditioners,Split Klimalar,AR80H AI Motion Wind Wall mount,92399.0,92399.0,0,PIECE,IN_STOCK,https://images.samsung.com/is/image/samsung/p6pim/tr/ar70h24cacb-sk/gallery/tr-wall-mount-ar70h24cacb-sk-bespoke-ai-windfree-pro-black-duvar-tipi-split-klima--------btu-siyah-thumb-552114092,https://www.samsung.com/tr/air-conditioners/wall-mount/ar80h-ar80h-ai-motion-wind-ai-fast-comfort-cooling-ar70h24cacb-sk/,05,0.0,,,
AR80H09CAAW/SK,AR80H09CAAW/SK,Bespoke AI WindFree Pro PM 1.0 Duvar Tipi Split Klima 9.000 BTU,Samsung,Air Conditioners,Split Klimalar,AR80H AI Motion Wind Wall mount,61999.0,61999.0,0,PIECE,IN_STOCK,https://images.samsung.com/is/image/samsung/p6pim/tr/ar80h09caaw-sk/gallery/tr-ar80h-ar70h09caawneu-579795-ar80h09caaw-sk-thumb-552094647,https://www.samsung.com/tr/air-conditioners/wall-mount/ar80h-ar80h-ai-motion-wind-ai-fast-comfort-cooling-ar80h09caaw-sk/,05,0.0,0.0,,
