Product Name,Product Cost,id,sku,brand,category,regular_price,discount_rate,unit,status
İZELTAŞ 4900 22 0140 ALLEN ANAHTAR ALTI KÖŞE 14 MM,378.0,12366,12366,İzeltaş,Allen Anahtarlar,378.0,0.0,PIECE,IN_SALE
Polisan X1 Art Multisurface Antrasit 1000 ml,346.5,12348,12348,Polisan,Hobi Boyaları,346.5,0.0,PIECE,IN_SALE
SİKA 175 FC PU OTOMASTİK BEYAZ 322 GR,173.25,12065,12065,Sika,Mastikler,173.25,0.0,PIECE,IN_SALE
İzeltaş 4900 22 0080 Allen Anahtar 6 Köşe 8 mm,103.95,12030,12030,İzeltaş,Allen Anahtarlar,103.95,0.0,PIECE,IN_SALE
İzeltaş 4900 22 0050 Allen Anahtar 6 Köşe 5 mm,47.25,12020,12020,İzeltaş,Allen Anahtarlar,47.25,0.0,PIECE,IN_SALE
İzeltaş 4900 22 0070 Allen Anahtar Altı Köşe 7mm,92.4,11474,11474,İzeltaş,Allen Anahtarlar,92.4,0.0,PIECE,IN_SALE
"İzeltaş 4903 22 0025 Allen Anahtar Uzun Boy 2,5mm",40.95,11472,11472,İzeltaş,Allen Anahtarlar,40.95,0.0,PIECE,IN_SALE
İZELTAŞ 4920 22 0070 T TİPİ ALLEN ANAHTAR 7 MM,325.5,11256,11256,İzeltaş,Allen Anahtarlar,325.5,0.0,PIECE,IN_SALE
İZELTAŞ 4903 22 0040 ALLEN ANAHTAR UZUN BOY 4 MM,63.0,10373,10373,İzeltaş,Allen Anahtarlar,63.0,0.0,PIECE,IN_SALE
İZELTAŞ 4900 22 0060 ALLEN ANAHTAR ALTI KÖŞE 6 MM,64.05,5219,5219,İzeltaş,Allen Anahtarlar,64.05,0.0,PIECE,IN_SALE
İZELTAŞ 4920 22 0040 T TİPİ ALLEN ANAHTAR 4 MM,220.5,2597,2597,İzeltaş,Allen Anahtarlar,220.5,0.0,PIECE,IN_SALE
İZELTAŞ 4900 00 3112 ALLEN ANAHTAR TAKIMI 12Lİ,1023.75,1828,1828,İzeltaş,Allen Anahtarlar,1023.75,0.0,PIECE,IN_SALE
İZELTAŞ 0320 00 2112 Kombine Anhtr Tkm Kısa 12 Prç,2835.0,16248,16248,İzeltaş,Kombine Anahtarlar,2835.0,0.0,PIECE,IN_SALE
İZELTAŞ 0320 02 0008 KOMBİNE ANAHTAR 8 MM,141.75,15875,15875,İzeltaş,Kombine Anahtarlar,141.75,0.0,PIECE,IN_SALE
İzeltaş 0320 02 0023 Kombine Anahtar Kısa Boy 23mm,430.5,15762,15762,İzeltaş,Kombine Anahtarlar,430.5,0.0,PIECE,IN_SALE
İZELTAŞ 0345 02 0013 MAFSALLI CIRCIR KOMBİNE ANAHT,1260.0,14515,14515,İzeltaş,Kombine Anahtarlar,1260.0,0.0,PIECE,IN_SALE
İZELTAŞ 0330 02 0016 Kombine Anahtar Uzun Boy 16mm,254.1,14422,14422,İzeltaş,Kombine Anahtarlar,254.1,0.0,PIECE,IN_SALE
CETA B05R-18 CIRCIR KOM. ANH. ÖZEL AĞIZ 18 MM,1235.85,14168,14168,CETA,Kombine Anahtarlar,1235.85,0.0,PIECE,IN_SALE
İZELTAŞ 0340 02 0014 CIRCIR KOMBİNE ANAHTAR 14 MM,791.7,14104,14104,İzeltaş,Kombine Anahtarlar,791.7,0.0,PIECE,IN_SALE
İZELTAŞ 0320 02 0012 Kombine Anahtar 12MM,204.75,13931,13931,İzeltaş,Kombine Anahtarlar,204.75,0.0,PIECE,IN_SALE
İZELTAŞ 0320 02 0011 Kombine Anahtar 11MM,179.55,13930,13930,İzeltaş,Kombine Anahtarlar,179.55,0.0,PIECE,IN_SALE
İZELTAŞ 0320 02 0010 Kombine Anahtar 10MM,183.75,13929,13929,İzeltaş,Kombine Anahtarlar,183.75,0.0,PIECE,IN_SALE
İZELTAŞ 0320 02 0024 Kombine Anahtar 24 MM,525.0,13921,13921,İzeltaş,Kombine Anahtarlar,525.0,0.0,PIECE,IN_SALE
İzeltaş 0320 02 0015 Kombine Anahtar 15 mm,231.0,13796,13796,İzeltaş,Kombine Anahtarlar,231.0,0.0,PIECE,IN_SALE
İzeltaş 0345 02 09 Mafsallı Cırcır Kombine Anahtar,1062.6,13414,13414,İzeltaş,Kombine Anahtarlar,1062.6,0.0,PIECE,IN_SALE
İzeltaş 0340 02 0022 Cırcır Kombine Anahtar 22mm,1790.25,13247,13247,İzeltaş,Kombine Anahtarlar,1790.25,0.0,PIECE,IN_SALE
İZELTAŞ 0320 02 0014 KOMBİNE ANAHTAR 14 MM,207.9,12672,12672,İzeltaş,Kombine Anahtarlar,207.9,0.0,PIECE,IN_SALE
İzeltaş 0340 02 0017 Cırcır Kombine Anahtar 17 mm,1050.0,12380,12380,İzeltaş,Kombine Anahtarlar,1050.0,0.0,PIECE,IN_SALE
İzeltaş 0320 02 0026 Kombine Anahtar 26 mm,589.05,12029,12029,İzeltaş,Kombine Anahtarlar,589.05,0.0,PIECE,IN_SALE
İzeltaş 0340 02 0019 Cırcır Kombine Anahtar 19 mm,1155.0,11293,11293,İzeltaş,Kombine Anahtarlar,1155.0,0.0,PIECE,IN_SALE
İzeltaş 0345 02 0010 Mafsallı Cırcır Kombine Anahtar,1108.8,11191,11191,İzeltaş,Kombine Anahtarlar,1108.8,0.0,PIECE,IN_SALE
İZELTAŞ 0340 02 0010 CIRCIR KOMBİNE ANAHTAR 10 MM,682.5,10612,10612,İzeltaş,Kombine Anahtarlar,682.5,0.0,PIECE,IN_SALE
İZELTAŞ 0320 02 0019 KOMBİNE ANAHTAR 19MM,300.3,10563,10563,İzeltaş,Kombine Anahtarlar,300.3,0.0,PIECE,IN_SALE
CETA B01-11 Kombine Anahtar 11 mm,196.35,1868,1868,CETA,Kombine Anahtarlar,196.35,0.0,PIECE,IN_SALE
CETA B06-18 Cırcırlı Kombine Anahtar Mafsallı,699.0,1864,1864,CETA,Kombine Anahtarlar,1559.25,55.17,PIECE,IN_SALE
CETA B06-09 Cırcırlı Kombine Anahtar Mafsallı,599.0,1861,1861,CETA,Kombine Anahtarlar,988.05,39.38,PIECE,IN_SALE
CETA B01-18 Kombine Anahtar 18 mm,311.85,1838,1838,CETA,Kombine Anahtarlar,311.85,0.0,PIECE,IN_SALE
CETA B01-09 Kombine Anahtar 9 mm,168.0,1830,1830,CETA,Kombine Anahtarlar,168.0,0.0,PIECE,IN_SALE
İzeltaş 0340 02 0021 Cırcır Kombine Anahtar 21 mm,1617.0,1782,1782,İzeltaş,Kombine Anahtarlar,1617.0,0.0,PIECE,IN_SALE
İzeltaş 0340 02 0018 Cırcır Kombine Anahtar 18 mm,1108.8,1780,1780,İzeltaş,Kombine Anahtarlar,1108.8,0.0,PIECE,IN_SALE
İZELTAŞ 0340 02 0016 CIRCIR KOMBİNE ANAHTAR 16 MM,1018.5,1778,1778,İzeltaş,Kombine Anahtarlar,1018.5,0.0,PIECE,IN_SALE
İZELTAŞ 2201 10 0040 Maşalı Boru Anahtarı  4'',6000.0,13859,13859,İzeltaş,Boru Anahtarları,7140.0,15.97,PIECE,IN_SALE
İzeltaş 2201 0010 Maşalı Boru Anahtarı 1”,1365.0,12113,12113,İzeltaş,Boru Anahtarları,1365.0,0.0,PIECE,IN_SALE
SAİT DEMİRCİ BORU ANAHTARI 1'',1050.0,10561,10561,Sait Demirci,Boru Anahtarları,1050.0,0.0,PIECE,IN_SALE
İzletaş 2201 10 0030 Maşalı Boru Anahtarı 3'',4050.0,5227,5227,İzeltaş,Boru Anahtarları,4725.0,14.29,PIECE,IN_SALE
İzeltaş 2201 10 0015 Maşalı Boru Anahtarı 1 1/2'',2163.0,1688,1688,İzeltaş,Boru Anahtarları,2163.0,0.0,PIECE,IN_SALE
İzeltaş 2201 10 0020 Maşalı Boru Anahtarı 2'',3150.0,1687,1687,İzeltaş,Boru Anahtarları,3150.0,0.0,PIECE,IN_SALE
Bosch Düz Kargaburun 45° 420mm S-type Corner p,1992.9,11961,11961,Bosch Aksesuar ve El Aletleri,Boru Anahtarları,1992.9,0.0,PIECE,IN_SALE
CETA I12-40 Zincirli Boru Anahtarı 4-300 MM,2467.5,7966,7966,CETA,Boru Anahtarları,2467.5,0.0,PIECE,IN_SALE
Bosch Boru Anahtarı 255 x 18 x 57 mm,884.1,5460,5460,Bosch Aksesuarlar,Boru Anahtarları,884.1,0.0,PIECE,IN_SALE
İZELTAŞ 0600 01 1006 KURBAĞACIK ANAHTAR 6'',766.5,1813,1813,İzeltaş,Kurbağacık Anahtarlar,766.5,0.0,PIECE,IN_SALE
İzeltaş 0600 01 1012 Kurbağacık Anahtar 12'',1680.0,1754,1754,İzeltaş,Kurbağacık Anahtarlar,1680.0,0.0,PIECE,IN_SALE
İzeltaş 0600 01 1015 Kurbağacık Anahtar 15'',2625.0,1746,1746,İzeltaş,Kurbağacık Anahtarlar,2625.0,0.0,PIECE,IN_SALE
İZELTAŞ 0600 01 1008 KURBAĞACIK ANAHTAR 8'',945.0,1720,1720,İzeltaş,Kurbağacık Anahtarlar,945.0,0.0,PIECE,IN_SALE
Bosch İngiliz Anahtarı 8'' 0-32MM,661.5,12292,12292,Bosch Aksesuar ve El Aletleri,Kurbağacık Anahtarlar,735.0,10.0,PIECE,IN_SALE
MERCURE Kurbağacık 10''-250mm,817.95,8056,8056,Mercure,Kurbağacık Anahtarlar,817.95,0.0,PIECE,IN_SALE
CETA B21-200B Kurbağacık 8'',762.3,8021,8021,CETA,Kurbağacık Anahtarlar,762.3,0.0,PIECE,IN_SALE
CETA B21-250B Kurbağacık 10'',969.15,8022,8022,CETA,Kurbağacık Anahtarlar,969.15,0.0,PIECE,IN_SALE
İZELTAŞ 0600 01 1010 KURBAĞACIK ANAHTAR 10'',1260.0,8691150311034,8691150311034,İzeltaş,Kurbağacık Anahtarlar,1260.0,0.0,PIECE,IN_SALE
İZELTAŞ 1525 06 0005 1” Lokma Adaptörü,882.0,16249,16249,İzeltaş,Lokma Anahtarlar,882.0,0.0,PIECE,IN_SALE
İZELTAŞ 1113 06 7010 1/2” 6KŞ HAVALI LOKM ANH 10MM,210.0,16128,16128,İzeltaş,Lokma Anahtarlar,210.0,0.0,PIECE,IN_SALE
İZELTAŞ 1108 06 7010 1/2” 6KŞ HVL LKMA ANH 10 MM,388.5,16127,16127,İzeltaş,Lokma Anahtarlar,388.5,0.0,PIECE,IN_SALE
İZELTAŞ 1113 06 7013 1/2” 6KŞ HVL LOKMA ANAH 13 MM,220.5,16126,16126,İzeltaş,Lokma Anahtarlar,220.5,0.0,PIECE,IN_SALE
İZELTAŞ 1113 06 7022 1/2” 6KŞ HVL LKMA ANAH 22MM,325.5,16125,16125,İzeltaş,Lokma Anahtarlar,325.5,0.0,PIECE,IN_SALE
İZELTAŞ 1113 06 7027 1/2” 6KŞ HVL LKMA ANAH 27MM,430.5,16123,16123,İzeltaş,Lokma Anahtarlar,430.5,0.0,PIECE,IN_SALE
İZELTAŞ  1108 06 7032 HAVALI DERİN LOKMA 32 MM 1/2,819.0,15929,15929,İzeltaş,Lokma Anahtarlar,819.0,0.0,PIECE,IN_SALE
İZELTAŞ 1108 06 7024 HAVALI DERİN LOKMA 1/2'' 24MM,525.0,15928,15928,İzeltaş,Lokma Anahtarlar,525.0,0.0,PIECE,IN_SALE
İZELTAŞ 1108 06 7022 1/2'' HAVALI DERİN L. 22MM,493.5,15926,15926,İzeltaş,Lokma Anahtarlar,493.5,0.0,PIECE,IN_SALE
İZELTAŞ 1108 06 7030 1/2” Altı Köşe Havalı Derin Lokma Anahtar 30mm,719.25,15925,15925,İzeltaş,Lokma Anahtarlar,719.25,0.0,PIECE,IN_SALE
İZELTAŞ 1108 00 6010 1/2” Derin Lokma Anahtar Tak.,3045.0,15806,15806,İzeltaş,Lokma Anahtarlar,3045.0,0.0,PIECE,IN_SALE
İZELTAŞ 1113 06 1032 LOKMA ANAHTAR 1/2'' 32 MM,260.4,15661,15661,İzeltaş,Lokma Anahtarlar,260.4,0.0,PIECE,IN_SALE
İZELTAŞ 1519 06 0008 3/4 F X 1/21''M LOKMA ADAPTÖR,438.9,15402,15402,İzeltaş,Lokma Anahtarlar,438.9,0.0,PIECE,IN_SALE
İZELTAŞ 1108 06 0015 1/2'' Derin Lokma Anah 15 MM,341.25,15400,15400,İzeltaş,Lokma Anahtarlar,341.25,0.0,PIECE,IN_SALE
İZELTAŞ 1108 06 0016 1/2'' Derin Lokma Anah 16 MM,358.05,15399,15399,İzeltaş,Lokma Anahtarlar,358.05,0.0,PIECE,IN_SALE
İzeltaş 1113 06 1013 Lokma Anahtarı 1/2'' 13 mm,189.0,14638,14638,İzeltaş,Lokma Anahtarlar,189.0,0.0,PIECE,IN_SALE
İZELTAŞ 1108 06 7016 1/2'' DERİN LOKMA ANAHTAR 16MM,445.2,14614,14614,İzeltaş,Lokma Anahtarlar,445.2,0.0,PIECE,IN_SALE
İZELTAŞ 1108 06 7018 1/2'' DERİN LOKMA ANAHTAR 18MM,445.2,14613,14613,İzeltaş,Lokma Anahtarlar,445.2,0.0,PIECE,IN_SALE
İZELTAŞ 1108 06 7021 1/2'' DERİN LOKMA ANAHTAR 21MM,462.0,14609,14609,İzeltaş,Lokma Anahtarlar,462.0,0.0,PIECE,IN_SALE
İZELTAŞ 1113 06 1110 1/2'' LOKMALI ALLEN UÇ 10 MM,248.85,14607,14607,İzeltaş,Lokma Anahtarlar,248.85,0.0,PIECE,IN_SALE
İZELTAŞ 1113 06 7017 1/2 ALTI KÖŞE LOKMA AN 17 MM,262.5,14471,14471,İzeltaş,Lokma Anahtarlar,262.5,0.0,PIECE,IN_SALE
İZELTAŞ 1519 06 7011 Havalı Lokma Adaptör 3/4x1/2M,924.0,14470,14470,İzeltaş,Lokma Anahtarlar,924.0,0.0,PIECE,IN_SALE
İZELTAŞ 1119 06 1041 LOKMA ANAHTAR 41 MM,997.5,14336,14336,İzeltaş,Lokma Anahtarlar,997.5,0.0,PIECE,IN_SALE
İZELTAŞ 1113 06 7024 Havalı Lokma Anahtar 24 mm,336.0,14234,14234,İzeltaş,Lokma Anahtarlar,336.0,0.0,PIECE,IN_SALE
CETA C32-H21 LOKMA 6 Köşe Anahtarı 21MM 3/4'',491.4,14167,14167,CETA,Lokma Anahtarlar,491.4,0.0,PIECE,IN_SALE
İZELTAŞ 1113 06 1024 ALTI KÖŞE LOKMA ANAHTARI 1/2 24 MM,207.9,14112,14112,İzeltaş,Lokma Anahtarlar,207.9,0.0,PIECE,IN_SALE
İZELTAŞ 1513 06 4070 MAFSAL 1/2,450.45,14110,14110,İzeltaş,Lokma Anahtarlar,450.45,0.0,PIECE,IN_SALE
İZELTAŞ 1513 06 4075 ARA KOL 1/2 75 MM,336.0,14101,14101,İzeltaş,Lokma Anahtarlar,336.0,0.0,PIECE,IN_SALE
İZELTAŞ 1800 07 1213 Kovan Anahtar İki Ağız 12X13,336.0,13946,13946,İzeltaş,Lokma Anahtarlar,336.0,0.0,PIECE,IN_SALE
İZELTAŞ 0100 01 1417 İki Ağız Anah K. boy 14x17mm,157.5,15877,15877,İzeltaş,İki Ağız Anahtarlar,157.5,0.0,PIECE,IN_SALE
İZELTAŞ 0100 01 1719 İki Ağız Anah Kısa 17x19 mm,168.0,15876,15876,İzeltaş,İki Ağız Anahtarlar,168.0,0.0,PIECE,IN_SALE
İZELTAŞ 0100 01 1013 İki Ağız Anahtr Kısa 10x13 mm,126.0,15873,15873,İzeltaş,İki Ağız Anahtarlar,126.0,0.0,PIECE,IN_SALE
İZELTAŞ 0100 01 2528 İki Ağız Anah Kısa 25x28mm,304.5,15872,15872,İzeltaş,İki Ağız Anahtarlar,304.5,0.0,PIECE,IN_SALE
İZELTAŞ 0100 01 2732 İki Ağız Anah Kısa 27X32 MM,336.0,15871,15871,İzeltaş,İki Ağız Anahtarlar,336.0,0.0,PIECE,IN_SALE
İZELTAŞ 0130 01 3236 İki Ağız Anh uzun boy 32x36mm,766.5,15870,15870,İzeltaş,İki Ağız Anahtarlar,766.5,0.0,PIECE,IN_SALE
İZELTAŞ 0100 01 1214 İki Ağız Anah Kısa B 12X14MM,120.75,15842,15842,İzeltaş,İki Ağız Anahtarlar,120.75,0.0,PIECE,IN_SALE
İZELTAŞ 0130 01 3036 İki Ağız Anahtar Uzun Boy,840.0,15841,15841,İzeltaş,İki Ağız Anahtarlar,840.0,0.0,PIECE,IN_SALE
İZELTAŞ 0130 01 4146 İKİ AĞIZ ANAHTAR 41X46 MM,1894.2,14616,14616,İzeltaş,İki Ağız Anahtarlar,1894.2,0.0,PIECE,IN_SALE
İZELTAŞ 0100 01 2123 İki Ağız Anhtr Kısa Boy 21X23,219.45,14415,14415,İzeltaş,İki Ağız Anahtarlar,219.45,0.0,PIECE,IN_SALE
İZELTAŞ 0430 03 4650 Yıldız İki Ağız Anahtar 46x50 mm,3274.95,14308,14308,İzeltaş,İki Ağız Anahtarlar,3274.95,0.0,PIECE,IN_SALE
İZELTAŞ 0430 03 3032 Yıldız İki Ağız Anahtar 30x32,735.0,13937,13937,İzeltaş,İki Ağız Anahtarlar,735.0,0.0,PIECE,IN_SALE
İzeltaş 0430 00 2108 Yıldız İki Ağız Anahtar 8 Parça,2677.5,13934,13934,İzeltaş,İki Ağız Anahtarlar,2677.5,0.0,PIECE,IN_SALE
İzeltaş 0100 01 2426 İki Ağız Anahtar Kısa 24x26,246.75,13927,13927,İzeltaş,İki Ağız Anahtarlar,246.75,0.0,PIECE,IN_SALE
İzeltaş 0130 01 4650 İki Ağız Anahtar 46x50 mm,2100.0,13839,13839,İzeltaş,İki Ağız Anahtarlar,2100.0,0.0,PIECE,IN_SALE
Bay-Tec MK1484 Sulama Tabancası 8 Fonksiyonlu 3 Parça,173.25,12389,12389,BAY-TEC,Bahçe Sulama,173.25,0.0,PIECE,IN_SALE
İzeltaş 0100 00 2108 İki Ağız Anahtar Kısa 8'li Takım,1260.0,12365,12365,İzeltaş,İki Ağız Anahtarlar,1260.0,0.0,PIECE,IN_SALE
İzeltaş 0100 01 2022 İki Ağız Anahtar Kısa 20x22,207.9,12023,12023,İzeltaş,İki Ağız Anahtarlar,207.9,0.0,PIECE,IN_SALE
İZELTAŞ 0100 01 1011 İKİ AĞIZ ANAHTAR KISA 10x11,115.5,11297,11297,İzeltaş,İki Ağız Anahtarlar,115.5,0.0,PIECE,IN_SALE
İZELTAŞ 0430 03 2022 YILDIZ İKİ AĞIZ ANAHTAR 20x22,445.2,11257,11257,İzeltaş,İki Ağız Anahtarlar,445.2,0.0,PIECE,IN_SALE
İZELTAŞ 0430 03 2123 YILDIZ İKİ AĞIZ ANAHTAR 21x23,514.5,10608,10608,İzeltaş,İki Ağız Anahtarlar,514.5,0.0,PIECE,IN_SALE
İzeltaş 0100 00 2112 İki Ağız Anahtar Takımı 12'li,2415.0,5228,5228,İzeltaş,İki Ağız Anahtarlar,2415.0,0.0,PIECE,IN_SALE
CETA B14-2123 Yıldız İki Ağız Anahtar 21x23,681.45,1876,1876,CETA,İki Ağız Anahtarlar,681.45,0.0,PIECE,IN_SALE
CETA B14-2022 Yıldız İki Ağız Anahtar 20x22,589.05,1875,1875,CETA,İki Ağız Anahtarlar,589.05,0.0,PIECE,IN_SALE
İzeltaş 0430 00 2112 Yıldız İki Ağız Anahtar 12'li,5250.0,1817,1817,İzeltaş,İki Ağız Anahtarlar,5250.0,0.0,PIECE,IN_SALE
İzeltaş 0430 03 1617 Yıldız İki Ağız Anahtar 16x17,362.25,1805,1805,İzeltaş,İki Ağız Anahtarlar,362.25,0.0,PIECE,IN_SALE
İZELTAŞ 0430 03 0809 YILDIZ İKİ AĞIZ ANAHTAR 8x9,241.5,1759,1759,İzeltaş,İki Ağız Anahtarlar,241.5,0.0,PIECE,IN_SALE
İZELTAŞ 0430 03 1213 YILDIZ İKİ AĞIZ ANAHTAR 12x13,304.5,1758,1758,İzeltaş,İki Ağız Anahtarlar,304.5,0.0,PIECE,IN_SALE
İZELTAŞ 0430 03 1415 YILDIZ İKİ AĞIZ ANAHTAR 14x15,315.0,1757,1757,İzeltaş,İki Ağız Anahtarlar,315.0,0.0,PIECE,IN_SALE
Fiskars 1027064 Hortum Onarıcı 13-15mm (1/2''-5/8''),161.7,5329,5329,Fiskars,Bahçe Sulama,161.7,0.0,PIECE,IN_SALE
RONEY PENSE 180 MM,367.5,10831,10831,Roney,Penseler,367.5,0.0,PIECE,IN_SALE
"İZELTAŞ 03753 50 054 Mekanik Kablo Sıyırıcı 0,5 4M",1470.0,15879,15879,İzeltaş,Kablo Sıyırıcılar,1470.0,0.0,PIECE,IN_SALE
"İzeltaş 03752 50 625 Kablo Sıyırıcı 1,5/25",690.0,5609,5609,İzeltaş,Kablo Sıyırıcılar,798.0,13.53,PIECE,IN_SALE
İzeltaş 2400 11 0240 Universal Fort Pense 240 mm,1207.5,13549,13549,İzeltaş,Papağan Penseler,1207.5,0.0,PIECE,IN_SALE
İZELTAŞ 3321 12 0180 İç Segman Pense (Düz) 180 MM,798.0,15867,15867,İzeltaş,Segman Penseler,798.0,0.0,PIECE,IN_SALE
İZELTAŞ 3331 12 0170 İç Segman Pense Eğri 170 MM,866.25,13994,13994,İzeltaş,Segman Penseler,866.25,0.0,PIECE,IN_SALE
Bosch Kombine Pense 180 mm,623.7,14649,14649,Bosch Aksesuar ve El Aletleri,Kombine Penseler,693.0,10.0,PIECE,IN_SALE
Knipex 03 02 160 Kombine Pense,1409.1,11632,11632,Knipex,Kombine Penseler,1409.1,0.0,PIECE,IN_SALE
İzeltaş 3020 12 2160 Kombine Pense Opak Seri 160 mm,600.0,1685,1685,İzeltaş,Kombine Penseler,745.5,19.52,PIECE,IN_SALE
İzeltaş 3020 12 2180 Kombine Pense Opak Seri 180mm,840.0,1684,1684,İzeltaş,Kombine Penseler,840.0,0.0,PIECE,IN_SALE
ARTEMA A45228 FİTRELİ ÇAMAŞIR MUSLUĞU AÇ KAPA,445.2,12703,12703,Artema,Aksesuarlar,445.2,0.0,PIECE,IN_SALE
POLİSAN PENSE,315.0,12722,12722,Polisan,Penseler,315.0,0.0,PIECE,IN_SALE
Bosch Pense 180mm,888.3,12121,12121,Bosch Aksesuar ve El Aletleri,Penseler,987.0,10.0,PIECE,IN_SALE
Bosch Kombine pense VDE Combination Pliers 180,1155.0,11965,11965,Bosch Aksesuar ve El Aletleri,Penseler,1155.0,0.0,PIECE,IN_SALE
İZELTAŞ 3301 12 0180 Dış Segman Pense Düz,866.25,6246,6246,İzeltaş,Penseler,866.25,0.0,PIECE,IN_SALE
CETA G10-18-0160 İzoleli Pense 160 MM 1000 V,993.3,8691486013572,8691486013572,CETA,Penseler,993.3,0.0,PIECE,IN_SALE
Bosch VDE Kargaburun 200mm,866.25,11967,11967,Bosch Aksesuar ve El Aletleri,Kablo Sıyırıcılar,866.25,0.0,PIECE,IN_SALE
Bosch VDE Eğri Kargaburun 200 mm 40°,1365.0,11968,11968,Bosch Aksesuar ve El Aletleri,Kablo Sıyırıcılar,1365.0,0.0,PIECE,IN_SALE
Bosch VDE Sıkma Pensesi 180 mm,1299.9,11969,11969,Bosch Aksesuar ve El Aletleri,Kablo Sıyırıcılar,1299.9,0.0,PIECE,IN_SALE
CETA E69-T004 Jak Sıkma Pensesi,507.15,8691486041810,8691486041810,CETA,Kablo Sıyırıcılar,507.15,0.0,PIECE,IN_SALE
İZELTAŞ 3311 12 0170 DIŞ SEGMAN 170 MM,966.0,6775,6775,İzeltaş,Segman Penseler,966.0,0.0,PIECE,IN_SALE
ELTA 3021 12 1180 Kombine Pense Opak Seri 180MM,661.5,12984,12984,Diğer,Kombine Penseler,661.5,0.0,PIECE,IN_SALE
CETA VDE 1000 V İzoleli Kombine Pense 180 MM,762.3,8011,8011,CETA,Kombine Penseler,762.3,0.0,PIECE,IN_SALE
Bosch Kargaburun ve Pense Seti 2 Parça,1039.5,5461,5461,Bosch Aksesuar ve El Aletleri,Kargaburunlar,1039.5,0.0,PIECE,IN_SALE
Bosch Pense Seti 3 Parça,1501.5,7909,7909,Bosch Hafif Hizmet,Yan Keskiler,1501.5,0.0,PIECE,IN_SALE
Bosch Universal El Aleti Seti 17 Parça,2714.25,5463,5463,Bosch Aksesuarlar,Takım Çantaları,2714.25,0.0,PIECE,IN_SALE
"Genç BN100.77.1000 Selülozik Beyaz Astar 0,85 lt",367.5,4982,4982,Genç,Mobilya Boyaları,367.5,0.0,PIECE,IN_SALE
KNIPEX 03 02 180 KOMBİNE PENSE 180 MM,1680.0,4003773023197,4003773023197,Knipex,Kombine Penseler,1680.0,0.0,PIECE,IN_SALE
Knipex İzole Kombine Pense 160 mm VDE 03060160,1270.5,4003773021902,4003773021902,Knipex,Kombine Penseler,1270.5,0.0,PIECE,IN_SALE
TOPART TA 01157 Ayarlı Pense 10'' 250 MM,616.35,250mm,250mm,Topart,Ayarlı Penseler,616.35,0.0,PIECE,IN_SALE
Afacan Demir Kesme Makası 10 mm,2483.25,14129,14129,Afacan,Demir Kesme Makasları,2483.25,0.0,PIECE,IN_SALE
Afacan Demir Kesme Makası 8 mm,2625.0,13976,13976,Afacan,Demir Kesme Makasları,2625.0,0.0,PIECE,IN_SALE
Afacan Demir Kesme Makası 16 mm,4515.0,13897,13897,Afacan,Demir Kesme Makasları,4515.0,0.0,PIECE,IN_SALE
AFACAN Oturak Demir Kesme Makası  22 MM,9345.0,13858,13858,Afacan,Demir Kesme Makasları,9345.0,0.0,PIECE,IN_SALE
DEMİR KESME MAKASI AFACAN 12 MM,3465.0,13857,13857,Afacan,Demir Kesme Makasları,3465.0,0.0,PIECE,IN_SALE
Afacan Demir Kesme Makası 14 mm,3990.0,13740,13740,Diğer,Demir Kesme Makasları,3990.0,0.0,PIECE,IN_SALE
Meşem 1420 Kablo Kesme Makası 18x450 mm,1136.1,5282,5282,Meşem,Makaslar,1136.1,0.0,PIECE,IN_SALE
Gönen Döküm 602 Boru Kesme Makası,496.65,5324,5324,GÖNEN,Boru Makasları,496.65,0.0,PIECE,IN_SALE
İzeltaş Boru Kesme Makası 42 mm 0676050042,2772.0,11507,11507,İzeltaş,Boru Makasları,2772.0,0.0,PIECE,IN_SALE
Maxpower MX115-5 14-63mm Bakır Boru Kesme,3049.2,7893,7893,Maxpower,Boru Makasları,3049.2,0.0,PIECE,IN_SALE
CETA J06-250-2 Sac Makası 250 MM,1155.0,7582,7582,CETA,Sac Makasları,1155.0,0.0,PIECE,IN_SALE
Ingco HTSN0110S Sac Kesme Makası Düz 250 mm,857.85,7808,7808,Ingco,Sac Makasları,857.85,0.0,PIECE,IN_SALE
AFACAN ETRİYE KOLU  NO:10,1958.25,6181,6181,Afacan,Demir Kesme Makasları,1958.25,0.0,PIECE,IN_SALE
YAKAR Demir Kesme Makası 16 MM,3494.4,10835,10835,Yakar,Demir Kesme Makasları,3494.4,0.0,PIECE,IN_SALE
Bosch Yan Keski 160mm,784.35,15541,15541,Bosch Aksesuar ve El Aletleri,Yan Keskiler,871.5,10.0,PIECE,IN_SALE
Bosch VDE İzoleli Yan Keski 160 mm,1029.1,14505,14505,Bosch Aksesuar ve El Aletleri,Yan Keskiler,1143.45,10.0,PIECE,IN_SALE
İzeltaş 3700 16 2180 Yan Keski Opak Seri,1050.0,11202,11202,İzeltaş,Yan Keskiler,1050.0,0.0,PIECE,IN_SALE
Bosch Yassı El Keski 22-250 mm,646.8,12525,12525,Bosch Aksesuar ve El Aletleri,Keskiler,646.8,0.0,PIECE,IN_SALE
İZELTAŞ 5500 23 0250 Düz Keski,479.85,8069,8069,İzeltaş,Keskiler,479.85,0.0,PIECE,IN_SALE
ELTA 3701 16 1160 Yan Keski Opak Seri 160 MM,598.5,12985,12985,Diğer,Yan Keskiler,598.5,0.0,PIECE,IN_SALE
