Product Name,Product Cost,id,sku,brand,category,regular_price,discount_rate,unit,status
"POLİSAN Natura Çatı Beyaz 0,75 LT",189.0,14064,14064,Polisan,Polisan,189.0,0.0,PIECE,IN_SALE
JOTUN JOTASHIELD TOPCOAT SİLK 4056 DARK CHIMNEY 15 LT,5775.0,14282,14282,Jotun,Jotun,5775.0,0.0,PIECE,IN_SALE
"Jotun Jotashield Topcoat Silk Dış Cephe Boyası 13,5 LT",4654.65,10849,10849,Jotun,Jotun,4654.65,0.0,PIECE,IN_SALE
"POLİSAN ELEGANS EXTRA MAT BEYAZ 7,5L",2100.0,15310,15310,Polisan,İç Cephe Boyaları,2100.0,0.0,PIECE,IN_SALE
"POLİSAN ELEGANS EXTRA MAT BEYAZ 2,5L",840.0,15309,15309,Polisan,İç Cephe Boyaları,840.0,0.0,PIECE,IN_SALE
"POLİSAN ELEGANS EXTRA MAT BEYAZ 12,5L",3045.0,14893,14893,Polisan,İç Cephe Boyaları,3045.0,0.0,PIECE,IN_SALE
"POLİSAN UNIOART 1910 DIAMOND BAKIR  0,750  LT",420.0,14152,14152,Polisan,İç Cephe Boyaları,420.0,0.0,PIECE,IN_SALE
"POLİSAN ELEGANS Yarımat Beyaz 12,5 L",2835.0,14057,14057,Polisan,İç Cephe Boyaları,2835.0,0.0,PIECE,IN_SALE
"POLİSAN ELEGANS YARIMAT Beyaz 2,5 L",735.0,14038,14038,Polisan,İç Cephe Boyaları,735.0,0.0,PIECE,IN_SALE
"POLİSAN ELEGANS YARIMAT Beyaz 7,5 L",1942.5,14037,14037,Polisan,İç Cephe Boyaları,1942.5,0.0,PIECE,IN_SALE
"Jotun Tavan Boyası 17,5 kg",1155.0,15376,15376,Jotun,Tavan Boyaları,1155.0,0.0,PIECE,IN_SALE
"POLİSAN Ultra Tavan 17,5 kg",945.0,14026,14026,Polisan,Tavan Boyaları,945.0,0.0,PIECE,IN_SALE
POLİSAN Ultra Tavan 10 KG,609.0,14025,14025,Polisan,Tavan Boyaları,609.0,0.0,PIECE,IN_SALE
"POLİSAN PRİMERA MAT SİLİKONLU BEYAZ 2,5L",567.0,15913,15913,Polisan,Silikonlu Boyalar,567.0,0.0,PIECE,IN_SALE
"POLİSAN PRİMERA MAT SİLİKONLU BEYAZ 7,5 LT",1470.0,15911,15911,Polisan,Silikonlu Boyalar,1470.0,0.0,PIECE,IN_SALE
POLİSAN PRİMERA MAT SİLİKONLU BEYAZ 12 LT,1942.5,15910,15910,Polisan,Silikonlu Boyalar,1942.5,0.0,PIECE,IN_SALE
Genç BW100.76 Lake Macun Akrilik Beyaz 4 lt,378.0,5009,5009,Genç,Tiner ve Macunlar,378.0,0.0,PIECE,IN_SALE
POLİSAN A1 AKRİLİK MACUN 3KG,325.5,12668,12668,Polisan,Tiner ve Macunlar,325.5,0.0,PIECE,IN_SALE
DYO DYORİT 8303 Macun Plastik 25 KG,1501.5,5506,5506,Dyo,Tiner ve Macunlar,1501.5,0.0,PIECE,IN_SALE
Fawori Macun FW 1.10 kg,184.8,4970,4970,Fawori,Tiner ve Macunlar,184.8,0.0,PIECE,IN_SALE
"DYO DYORİT 8303 MACUN PLASTİK 4,5 KG",375.9,8693513343294,8693513343294,Dyo,Tiner ve Macunlar,375.9,0.0,PIECE,IN_SALE
Dyo Akrosüper 8305 Ahşap Macun 4 kg,519.75,8693513452064,8693513452064,Dyo,Tiner ve Macunlar,519.75,0.0,PIECE,IN_SALE
DYO AKROFİLLER DIŞ CEPHE MACUNU 25 KG,1501.5,8693513327034,8693513327034,Dyo,Tiner ve Macunlar,1501.5,0.0,PIECE,IN_SALE
"Dyo Akrosüper 8305 Ahşap Macun 1,25 kg",214.2,8693513452057,8693513452057,Dyo,Tiner ve Macunlar,214.2,0.0,PIECE,IN_SALE
"Dyo Akrofiller 8306 Dış Cephe Macunu Sarı 4,5 Kg",346.5,8693513343300,8693513343300,Dyo,Tiner ve Macunlar,346.5,0.0,PIECE,IN_SALE
POLİSAN BOYA UYGULAMA SETİ,210.0,15533,15533,Polisan,Boya Ekipmanları,210.0,0.0,PIECE,IN_SALE
HASSAN 577 ELASTİK KOVA 15 LT,323.4,14090,14090,HASSAN,Boya Ekipmanları,323.4,0.0,PIECE,IN_SALE
DEKOR 1706 ALÜMİNYUM DIŞ SIVA MASTARI 2 M,2096.85,14081,14081,Dekor,Boya Ekipmanları,2096.85,0.0,PIECE,IN_SALE
DEKOR 1181 BOYACI KABI,204.75,2550,2550,Dekor,Boya Ekipmanları,204.75,0.0,PIECE,IN_SALE
DOĞUŞ 15075 İÇ DIŞ RULO 25 CM,157.5,14230,14230,DOĞUŞ,Rulolar,157.5,0.0,PIECE,IN_SALE
Dekor Sünger Yağlı Boya Kalorifer Rulosu 10cm,178.5,2575,2575,Dekor,Rulolar,178.5,0.0,PIECE,IN_SALE
Dekor 1347 Ahşap Desen Aparatı 15 cm,291.9,12320,12320,Dekor,Rulolar,291.9,0.0,PIECE,IN_SALE
Dekor 1084 Eksport Kalorifer Rulo 10 cm,89.25,2589,2589,Dekor,Rulolar,89.25,0.0,PIECE,IN_SALE
DEKOR 1080 EKSPORT RULO 20 CM,241.5,2588,2588,Dekor,Rulolar,241.5,0.0,PIECE,IN_SALE
Dekor 1081 Eksport Rulo 25 cm,262.5,2576,2576,Dekor,Rulolar,262.5,0.0,PIECE,IN_SALE
DEKOR 1085 EKSPORT KALORİFER RULO 15 CM,105.0,2571,2571,Dekor,Rulolar,105.0,0.0,PIECE,IN_SALE
Dekor 1122 Sünger Kristalli Rulo 25 cm,889.35,2574,2574,Dekor,Rulolar,889.35,0.0,PIECE,IN_SALE
Dekor 1123 Sünger Kristalli Kalorifer Rulo 10 cm,168.0,2573,2573,Dekor,Rulolar,168.0,0.0,PIECE,IN_SALE
DEKOR 1068 KADİFE KALORİFER RULO 10 CM,94.5,13404,13404,Dekor,Rulolar,94.5,0.0,PIECE,IN_SALE
DEKOR 1015 PLASDEK RULO SARI 20 CM,273.0,1896,1896,Dekor,Rulolar,273.0,0.0,PIECE,IN_SALE
DEKOR 1018 PLASDEK RULO SARI 15 CM,216.3,1841,1841,Dekor,Rulolar,216.3,0.0,PIECE,IN_SALE
DEKOR 1036 RULO 25CM,1050.0,1897,1897,DKR,Rulolar,1050.0,0.0,PIECE,IN_SALE
Doğuş 11 0006 İzolasyon Fırçası,136.5,14228,14228,DOĞUŞ,Fırçalar,136.5,0.0,PIECE,IN_SALE
DOĞUŞ 10121 SİLİNDİRLİ HALI YIKAMA FIRÇASI,191.1,14226,14226,DOĞUŞ,Fırçalar,191.1,0.0,PIECE,IN_SALE
"DOĞUŞ 13 006  OTO FIRÇASI 9,5 CM",241.5,14223,14223,DOĞUŞ,Fırçalar,241.5,0.0,PIECE,IN_SALE
DOĞUŞ 01040 AHŞ YAĞLI BOYA FIRÇASI NO:4,121.8,11427,11427,DOĞUŞ,Fırçalar,121.8,0.0,PIECE,IN_SALE
DOĞUŞ 01010 AHŞAP YAĞLI BOYA FIRÇASI NO:1,57.75,11409,11409,DOĞUŞ,Fırçalar,57.75,0.0,PIECE,IN_SALE
"DOĞUŞ 01015 AHŞAP YAĞLI BOYA FIRÇASI NO: 1,5",61.95,11408,11408,DOĞUŞ,Fırçalar,61.95,0.0,PIECE,IN_SALE
DOĞUŞ 01030 AHŞ YAĞLI BOYA FIRÇASI NO:3,96.6,11407,11407,DOĞUŞ,Fırçalar,96.6,0.0,PIECE,IN_SALE
"DOĞUŞ 01025 AHŞAP YAĞLI BOYA FIRÇASI NO:2,5",92.4,11406,11406,DOĞUŞ,Fırçalar,92.4,0.0,PIECE,IN_SALE
Doğuş 01020 Ahşap Yağlı Boya Fırçası No:2,87.15,11397,11397,DOĞUŞ,Fırçalar,87.15,0.0,PIECE,IN_SALE
Doğuş 11013 Plastik Badana Fırçası No:3,89.25,12248,12248,DOĞUŞ,Fırçalar,89.25,0.0,PIECE,IN_SALE
Doğuş 01510 Kestirme Fırçası Plastik Saplı No:1,37.8,11405,11405,DOĞUŞ,Fırçalar,37.8,0.0,PIECE,IN_SALE
BTM BİTÜSELF ALÜMİNYUM SU YALITIM BANTI 10X10 MT,462.0,15710,15710,Diğer,Bantlar,462.0,0.0,PIECE,IN_SALE
BTM BİTÜSELF ALÜMİNYUM SU YALITIM BANTI 20X10 MT,924.0,13922,13922,Esco,Bantlar,924.0,0.0,PIECE,IN_SALE
Dayson Kağıt Bant 48x35 mt,59.85,700,700,Dayson,Bantlar,59.85,0.0,PIECE,IN_SALE
Dayson Kağıt Bant 18x35 mt,25.2,18,18,Dayson,Bantlar,25.2,0.0,PIECE,IN_SALE
Dayson Kağıt Bant 36x35 mt,52.5,36,36,Dayson,Bantlar,52.5,0.0,PIECE,IN_SALE
Dayson Kağıt Bant 24x35 mt,32.55,24,24,Dayson,Bantlar,32.55,0.0,PIECE,IN_SALE
DEKOR 1325 EFEKT DAMGASI ÇİVİLİ 14 CM,446.25,2584,2584,Dekor,Duvar Damgaları,446.25,0.0,PIECE,IN_SALE
DEKOR 1474 DEKORATİF DOĞAL DENİZ SÜNGERİ ORTA BOY,769.65,boy,boy,Dekor,Duvar Damgaları,769.65,0.0,PIECE,IN_SALE
"Doğuş 01515 Kestirme Plastik Saplı Fırça No:1,5",42.0,11394,11394,DOĞUŞ,Fırçalar,42.0,0.0,PIECE,IN_SALE
DOĞUŞ 01520 KESTİRME  PLASTİK SAPLI FIRÇA NO:2,52.5,11393,11393,DOĞUŞ,Fırçalar,52.5,0.0,PIECE,IN_SALE
"DOĞUŞ 01525 KESTİRME PLASTİK SAPLI FIRÇA NO:2,5",59.85,11392,11392,DOĞUŞ,Fırçalar,59.85,0.0,PIECE,IN_SALE
DOĞUŞ 01530  KESTİRME  PLASTİK SAPLI FIRÇA NO:3,65.1,11391,11391,DOĞUŞ,Fırçalar,65.1,0.0,PIECE,IN_SALE
Doğuş 01540 Kestirme Plastik Saplı Fırça No:4,89.25,10994,10994,DOĞUŞ,Fırçalar,89.25,0.0,PIECE,IN_SALE
Doğuş 40030 Robot Fırça No:3,110.25,11401,11401,DOĞUŞ,Fırçalar,110.25,0.0,PIECE,IN_SALE
Doğuş 40040 Robot Fırça No:4,131.25,11390,11390,DOĞUŞ,Fırçalar,131.25,0.0,PIECE,IN_SALE
DOĞUŞ 20001 SERT YER FIRÇASI,105.0,7350,7350,DOĞUŞ,Fırçalar,105.0,0.0,PIECE,IN_SALE
Polisan Art Pro İpek Fırça 2'',228.69,4992,4992,Polisan,Fırçalar,228.69,0.0,PIECE,IN_SALE
POLİSAN PRO TAVAN KESTİRME FIRÇASI,94.5,12702,12702,Polisan,Fırçalar,94.5,0.0,PIECE,IN_SALE
Anza 147590 Basic Boya Fırçası 100 mm Sarı,73.5,5400,5400,ANZA,Fırçalar,73.5,0.0,PIECE,IN_SALE
Anza 147570 Basic Boya Fırçası 70 mm Sarı,52.5,5399,5399,ANZA,Fırçalar,52.5,0.0,PIECE,IN_SALE
DEKOR 3103 KADİFE ORTA ÇAP RULO 15 CM,138.6,12578,12578,DKR,Rulolar,138.6,0.0,PIECE,IN_SALE
DEKOR 1221 EPOKSİ KİRPİ RULO 25 CM,526.05,11721,11721,Dekor,Rulolar,526.05,0.0,PIECE,IN_SALE
"Akdeniz Sunta Vidası 3,5x20 mm (1000 Adet)",283.5,11609,11609,AKDENİZ,Vidalar,283.5,0.0,PIECE,IN_SALE
Dekor 3111 Eksport Orta Çap Rulo 10 cm,115.5,12411,12411,Dekor,Rulolar,115.5,0.0,PIECE,IN_SALE
Doğuş 15044 Eko Saten Kalorifer Rulo Yedek,25.2,12098,12098,DOĞUŞ,Rulolar,25.2,0.0,PIECE,IN_SALE
Dekor 1094 Eksport Kalorifer Rulo 5 cm,70.35,4936,4936,Dekor,Rulolar,70.35,0.0,PIECE,IN_SALE
DEKOR 2100 EKSPORT KALORİFER RULO 10 CM TEKLİ,42.0,y,y,Dekor,Rulolar,42.0,0.0,PIECE,IN_SALE
Doğuş 15023 Rulo Saten Eko 25 cm,115.5,12384,12384,DOĞUŞ,Rulolar,115.5,0.0,PIECE,IN_SALE
DEKOR 1019 PLASTEK RULO 10 CM,202.65,8693260010197,8693260010197,Dekor,Rulolar,202.65,0.0,PIECE,IN_SALE
Polisan Pratik Örtü Kalın 32 m,136.5,11960,11960,Polisan,Pratik Örtüler,136.5,0.0,PIECE,IN_SALE
POLİSAN HIŞIR ÖRTÜ 32M2,105.0,10993,10993,Polisan,Pratik Örtüler,105.0,0.0,PIECE,IN_SALE
Dekor 1185 Boyacı Izgarası,64.05,2579,2579,Dekor,Pratik Örtüler,64.05,0.0,PIECE,IN_SALE
POLİSAN PRATİK ÖRTÜ 50 M,76.23,5914,5914,Polisan,Pratik Örtüler,76.23,0.0,PIECE,IN_SALE
Dyo Pratik Örtü 32 m2,78.75,m2,m2,Dyo,Pratik Örtüler,78.75,0.0,PIECE,IN_SALE
Fiskars 1001601 Solid Küçük Bahçıvan Çapası 359 m,364.35,m,m,Fiskars,Kürekler,364.35,0.0,PIECE,IN_SALE
"POLİSAN PERLA MAT SLKNL BEYAZ 7,5L",1312.5,14848,14848,Polisan,Silikonlu Boyalar,1312.5,0.0,PIECE,IN_SALE
"POLİSAN Primera Mat Silikon Bayrak Kırmızı 2,5 LT",567.0,14247,14247,Polisan,Silikonlu Boyalar,567.0,0.0,PIECE,IN_SALE
"POLİSAN Tavan Ultra 3,5 KG",262.5,14024,14024,Polisan,Plastik Boyalar,262.5,0.0,PIECE,IN_SALE
JOTUN FENOMASTİC MAT BEYAZ (S0500-N) 15 LT (9918),3097.5,4005,4005,Jotun,Plastik Boyalar,3097.5,0.0,PIECE,IN_SALE
KALE RENK TÜPÜ IHLAMUR 20 ML. NO :13,147.0,3488,3488,KALE,Renk Tüpleri,147.0,0.0,PIECE,IN_SALE
KALE RENK TÜPÜ ÇİMENTO 20 ML. NO :15,147.0,3487,3487,KALE,Renk Tüpleri,147.0,0.0,PIECE,IN_SALE
Kale Renk Tüpü Cam Göbeği No:8 20 ml,147.0,3485,3485,KALE,Renk Tüpleri,147.0,0.0,PIECE,IN_SALE
KALE RENK TÜPÜ NAR ÇİÇEĞİ 20 ML. NO :16,147.0,3480,3480,KALE,Renk Tüpleri,147.0,0.0,PIECE,IN_SALE
"DYO DİNAMİK 0567 YENİ YAKAMOZ 2,5 LT",808.5,8693513645794,8693513645794,Dyo,İç Cephe Boyaları,808.5,0.0,PIECE,IN_SALE
"Dyo Dyosen 7081 Gri 0,75 lt",375.9,8693513006915,8693513006915,Dyo,İç Cephe Boyaları,375.9,0.0,PIECE,IN_SALE
Özcan Arap Sabunu 15 Kg,1191.75,kg,kg,ÖZCAN,Temizlik Ürünleri,1191.75,0.0,PIECE,IN_SALE
Jotun Tavan Boyası 10 kg,519.75,15400103,15400103,Jotun,Tavan Boyaları,519.75,0.0,PIECE,IN_SALE
"Dyo Tavan Beyaz 3,5 kg",265.65,8693513404728,8693513404728,Dyo,Tavan Boyaları,265.65,0.0,PIECE,IN_SALE
"Dyo Tavan Beyaz 17,5 kg",953.4,8693513466757,8693513466757,Dyo,Tavan Boyaları,953.4,0.0,PIECE,IN_SALE
"DEKOR 1365 KOMPOZİT SIRIK 1,2 M",152.25,14080,14080,Dekor,Sırıklar,152.25,0.0,PIECE,IN_SALE
DEKOR 1292 2 KADEMELİ SIRIK  H.AYARLI ALÜ. 2 M,519.75,14079,14079,Dekor,Sırıklar,519.75,0.0,PIECE,IN_SALE
DEKOR 1176 2 KADEMELİ ALÜMİNYUM KALIN SIRIK 5 MT,1559.25,13405,13405,Dekor,Sırıklar,1559.25,0.0,PIECE,IN_SALE
"DEKOR 1291 AYARLI SIRIK 2 KADEMELİ ALÜMİNYUM 1,5 M",369.6,12318,12318,Dekor,Sırıklar,369.6,0.0,PIECE,IN_SALE
DEKOR 1368 KOMPOZİT SIRIK 2 M,210.0,12317,12317,Dekor,Sırıklar,210.0,0.0,PIECE,IN_SALE
DEKOR 1294 2 KADEMELİ HAFİF ALÜMİNYUM SIRIK 3 M,750.75,10314,10314,Dekor,Sırıklar,750.75,0.0,PIECE,IN_SALE
DEKOR 1174 2 KADEMELİ ALÜMİNYUM KALIN SIRIK 4 M,1396.5,3424,3424,Dekor,Sırıklar,1396.5,0.0,PIECE,IN_SALE
DEKOR 1175 2 KADEMELİ ALÜMİNYUM KALIN SIRIK 6 M,1827.0,2569,2569,Dekor,Sırıklar,1827.0,0.0,PIECE,IN_SALE
DEKOR 1297 3 Kademeli Ayarlı Sırık 6 M,1493.1,4540,4540,Dekor,Sırıklar,1493.1,0.0,PIECE,IN_SALE
"DYO DYOPLAST Plastik 001 Beyaz 7,5 LT",1732.5,7580,7580,Dyo,Plastik Boyalar,1732.5,0.0,PIECE,IN_SALE
Casati Plastik Boya Kum Beji 10kg,762.3,10kg,10kg,Casati,Plastik Boyalar,762.3,0.0,PIECE,IN_SALE
"DYOPLAST PLASTİK 0001 Beyaz 2,5 LT",635.25,8693513413980,8693513413980,Dyo,Plastik Boyalar,635.25,0.0,PIECE,IN_SALE
KALE RENK TÜPÜ GÜL 20 ML.NO:10,144.9,8696295006203,8696295006203,KALE,Renk Tüpleri,144.9,0.0,PIECE,IN_SALE
KALE RENK TÜPÜ GÜL KURUSU 20 ML. NO :2,25.41,8696295006128,8696295006128,KALE,Renk Tüpleri,25.41,0.0,PIECE,IN_SALE
"POLİSAN PERLA MAT SİLİKONLU BEYAZ 2,5L",420.0,12246,12246,Polisan,Silikonlu Boyalar,420.0,0.0,PIECE,IN_SALE
"POLİSAN PERLA MAT SLKNL BEYAZ 12,5L",1680.0,12083,12083,Polisan,Silikonlu Boyalar,1680.0,0.0,PIECE,IN_SALE
"POLİSAN PRİMERA MAT SİLİKONLU SİYAH 7,5 LT",1270.5,11665,11665,Polisan,Silikonlu Boyalar,1270.5,0.0,PIECE,IN_SALE
"POLİSAN PRİMERA MAT SİLİKON BAYRAK KIRMIZI 7,5 LT",1270.5,11666,11666,Polisan,Silikonlu Boyalar,1270.5,0.0,PIECE,IN_SALE
"POLİSAN POLİMETAL Hammer Gümüş 0,75 LT",404.25,5511,5511,Polisan,Silikonlu Boyalar,404.25,0.0,PIECE,IN_SALE
"DYO DİNAMİK 9064 DEMİRDAĞI 2,5 LT",808.5,3166,3166,Dyo,Silikonlu Boyalar,808.5,0.0,PIECE,IN_SALE
"Dyo Dinamik 7233 Pampas Otu 7,5 lt",2021.25,5249,5249,Dyo,Silikonlu Boyalar,2021.25,0.0,PIECE,IN_SALE
"Dyo Dinamik 6280 Toz Mavi 2,5 lt",808.5,4964,4964,Dyo,Silikonlu Boyalar,808.5,0.0,PIECE,IN_SALE
"Dyo Dinamik 3310 Luna Otu 2,5 lt",808.5,4963,4963,Dyo,Silikonlu Boyalar,808.5,0.0,PIECE,IN_SALE
Cora EWS 50B Sessiz Kompresör 50 lt,7623.0,lt,lt,Cora,Hava Kompresörler ve Aksesuarları,7623.0,0.0,PIECE,IN_SALE
"Dyo Dinamik 0202 Ilık Maya 7,5 Lt",2021.25,8693513661367,8693513661367,Dyo,Silikonlu Boyalar,2021.25,0.0,PIECE,IN_SALE
"Dyo Dinamik 1071 Tülden 2,5 Lt",808.5,8693513661329,8693513661329,Dyo,Silikonlu Boyalar,808.5,0.0,PIECE,IN_SALE
"Dyo Dinamik 1071 Tülden 7,5 lt",2021.25,8693513661336,8693513661336,Dyo,Silikonlu Boyalar,2021.25,0.0,PIECE,IN_SALE
"Dyo Dinamik 0542 Rozet Gümüşü 2,5 lt",808.5,8693513645855,8693513645855,Dyo,Silikonlu Boyalar,808.5,0.0,PIECE,IN_SALE
"Dyo Dinamik 9064 Demirdağı 7,5 lt",2021.25,8693513645893,8693513645893,Dyo,Silikonlu Boyalar,2021.25,0.0,PIECE,IN_SALE
"Dyo Dinamik 0472 Yeni Gül Kurusu 7,5 lt",2021.25,8693513645770,8693513645770,Dyo,Silikonlu Boyalar,2021.25,0.0,PIECE,IN_SALE
"DYO DİNAMİK 0542 ROZET GÜMÜŞÜ 7,5 LT",2021.25,8693513645862,8693513645862,Dyo,Silikonlu Boyalar,2021.25,0.0,PIECE,IN_SALE
"DYO DİNAMİK 0666 YENİ BELİZ 7,5  LT",2021.25,8693513645831,8693513645831,Dyo,Silikonlu Boyalar,2021.25,0.0,PIECE,IN_SALE
"DYO DİNAMİK 0666 YENİ BELİZ  2,5 LT",808.5,8693513645824,8693513645824,Dyo,Silikonlu Boyalar,808.5,0.0,PIECE,IN_SALE
"DYO DİNAMİK 7691 HARELİ 2,5 LT",808.5,8693513558209,8693513558209,Dyo,Silikonlu Boyalar,808.5,0.0,PIECE,IN_SALE
Dyo Tavan Beyaz 10 kg,664.65,8693513142385,8693513142385,Dyo,Tavan Boyaları,664.65,0.0,PIECE,IN_SALE
"DYO TEKNOPLAST 2251 KUMSAL 2,5 LT",101.69,8693513563630,8693513563630,Dyo,Teflonlu Boyalar,101.69,0.0,PIECE,IN_SALE
"DYO TEKNOPLAST 0142 KARTEPE  7,5 LT",274.58,8693513558292,8693513558292,Dyo,Teflonlu Boyalar,274.58,0.0,PIECE,IN_SALE
"POLİSAN EXELANS ASTAR BEYAZ 2,5L",351.75,15014,15014,Polisan,Astarlar,351.75,0.0,PIECE,IN_SALE
"POLİSAN TRANSFER ASTARI BEYAZ 2,5 LT",546.0,14989,14989,Polisan,Astarlar,546.0,0.0,PIECE,IN_SALE
"POLİSAN PRİMERA Sentetik Astar Beyaz 0,75 LT",267.75,14047,14047,Polisan,Astarlar,267.75,0.0,PIECE,IN_SALE
"POLİSAN TRANSFER ASTARI Beyaz 7,5 LT",1365.0,14036,14036,Polisan,Astarlar,1365.0,0.0,PIECE,IN_SALE
POLİSAN RAPİD ASTAR BEYAZ 3 KG,787.5,11978,11978,Polisan,Astarlar,787.5,0.0,PIECE,IN_SALE
POLİSAN PRİMERA SENTETIK ASTAR BEYAZ 20KG,3517.5,16001,16001,Polisan,Sentetik Astarlar,3517.5,0.0,PIECE,IN_SALE
POLİSAN UNİVERSAL ASTAR 20 KG,1155.0,15706,15706,Polisan,İç/Dış Cephe Astarları,1155.0,0.0,PIECE,IN_SALE
"POLİSAN ÜNİVERSAL ASTAR 3,5KG",294.0,15430,15430,Polisan,İç/Dış Cephe Astarları,294.0,0.0,PIECE,IN_SALE
"POLİSAN MULTI ASTAR BEYAZ 2,5L",1233.75,15388,15388,Polisan,İç/Dış Cephe Astarları,1233.75,0.0,PIECE,IN_SALE
POLİSAN PERLA SLKNL DIS CEPHE ASTARI 20KG,1260.0,14850,14850,Polisan,İç/Dış Cephe Astarları,1260.0,0.0,PIECE,IN_SALE
"POLİSAN PRİMERA ANTİPAS Beyaz 0,75 LT",241.5,14021,14021,Polisan,İç/Dış Cephe Astarları,241.5,0.0,PIECE,IN_SALE
JOTUN JOTASHIELD PENETRATING PRIMER ASTAR 15 LT,6195.0,12272,12272,Jotun,İç/Dış Cephe Astarları,6195.0,0.0,PIECE,IN_SALE
"POLİSAN POLİZOLAN 590 NATURA 2,5 LT",577.5,5233,5233,Polisan,İç/Dış Cephe Astarları,577.5,0.0,PIECE,IN_SALE
JOTUN ALKALİ RESİSTANT PRİMER DIŞ ASTAR 15 LT,2572.5,3987,3987,Jotun,İç/Dış Cephe Astarları,2572.5,0.0,PIECE,IN_SALE
"POLİSAN POLİZOLAN 590 NATURA  0,75 LT",189.0,3631,3631,Polisan,İç/Dış Cephe Astarları,189.0,0.0,PIECE,IN_SALE
POLİSAN POLİZOLAN 590 NATURA 15 LT,1942.5,3619,3619,Polisan,İç/Dış Cephe Astarları,1942.5,0.0,PIECE,IN_SALE
"POLİSAN UNIPOX EPOKSI ASTR GRI A+B KOMP.24,5+3,5KG",8190.0,15095,15095,Polisan,Endüstriyel Astarlar,8190.0,0.0,PIECE,IN_SALE
Polisan Epoksi Antikorozif Astar Gri A+B 3 Kg,1365.0,15330,15330,Polisan,Epoksi Astarlar,1365.0,0.0,PIECE,IN_SALE
POLİSAN EPOKSİ REÇİNE ( 2+1 KG TKM ),1963.5,15307,15307,Polisan,Epoksi Astarlar,1963.5,0.0,PIECE,IN_SALE
"POLİSAN PRİMERA ANTİPAS KIRMIZI 0,7L",273.0,15963,15963,Polisan,Antipaslar,273.0,0.0,PIECE,IN_SALE
POLİSAN PRİMERA ANTİPAS KIRMIZI 15 LT,3780.0,15829,15829,Polisan,Antipaslar,3780.0,0.0,PIECE,IN_SALE
"POLİSAN PRİMERA ANTİPAS KIRMIZI 2,5 L",871.5,15689,15689,Polisan,Antipaslar,871.5,0.0,PIECE,IN_SALE
POLİSAN PRİMERA ANTİPAS GRİ 15 LT,3675.0,15660,15660,Polisan,Antipaslar,3675.0,0.0,PIECE,IN_SALE
"POLİSAN PRİMERA ANTİPAS GRİ 2,5L",871.5,15485,15485,Polisan,Antipaslar,871.5,0.0,PIECE,IN_SALE
"POLİSAN PRİMERA 470 ANTİPAS BEYAZ 2,5 LT",682.5,14940,14940,Polisan,Antipaslar,682.5,0.0,PIECE,IN_SALE
"POLİSAN LEKE KAPATICI ASTAR KAMUFLAJ BEYAZ 0,75 LT",598.5,12752,12752,Polisan,Astarlar,598.5,0.0,PIECE,IN_SALE
POLİSAN Perla Endüstriyel Astar Beyaz 15 KG,3003.0,5444,5444,Polisan,Endüstriyel Astarlar,3003.0,0.0,PIECE,IN_SALE
POLİSAN ÜNİVERSAL ASTAR 10KG,682.5,12675,12675,Polisan,İç/Dış Cephe Astarları,682.5,0.0,PIECE,IN_SALE
"POLİSAN MULTI ASTAR BEYAZ 0,75L",420.0,12663,12663,Polisan,İç/Dış Cephe Astarları,420.0,0.0,PIECE,IN_SALE
"DYO GEÇİŞ ASTARI 7,5LT",1235.85,12541,12541,Dyo,İç/Dış Cephe Astarları,1235.85,0.0,PIECE,IN_SALE
POLİSAN PERLA SİLİKONLU DIŞ CEPHE ASTARI 10KG,840.0,12558,12558,Polisan,İç/Dış Cephe Astarları,840.0,0.0,PIECE,IN_SALE
"Jotun Alkali Resistant Primer Dış Astar 2,5 lt",840.0,1ek001cqaib15019673,1ek001cqaib15019673,Jotun,İç/Dış Cephe Astarları,840.0,0.0,PIECE,IN_SALE
"POLİSAN POLİZOLAN 590 NATURA 7,5 LT",1207.5,8691969062745,8691969062745,Polisan,İç/Dış Cephe Astarları,1207.5,0.0,PIECE,IN_SALE
"WEBER TG5 FAYANS ÜSTÜ ASTAR 4,2 KG",218.64,15400806,15400806,Weber,İç/Dış Cephe Astarları,218.64,0.0,PIECE,IN_SALE
"Dyo Geçiş Astarı 2,5 lt",462.0,8693513509140,8693513509140,Dyo,İç/Dış Cephe Astarları,462.0,0.0,PIECE,IN_SALE
"DYO TEKNOTEX DOLGULU ASTAR 001 2,5 LT",404.25,8693513485123,8693513485123,Dyo,İç/Dış Cephe Astarları,404.25,0.0,PIECE,IN_SALE
"DYO TEKNOTEX DOLGULU ASTAR 001 7,5 LT",1155.0,8693513588817,8693513588817,Dyo,İç/Dış Cephe Astarları,1155.0,0.0,PIECE,IN_SALE
DYO ALBİN ASTAR 4 LT,415.8,8693513427598,8693513427598,Dyo,İç/Dış Cephe Astarları,415.8,0.0,PIECE,IN_SALE
"DYO ASTAR 1000 SENTETİK BEYAZ 2,5 LT",808.5,8693513287833,8693513287833,Dyo,İç/Dış Cephe Astarları,808.5,0.0,PIECE,IN_SALE
Dyo Binder Konsantre Astar 1 lt,309.75,8693513290154,8693513290154,Dyo,İç/Dış Cephe Astarları,309.75,0.0,PIECE,IN_SALE
"DYO BİNDER KONSANTRE ASTAR 2,5 LT",560.7,8693513562602,8693513562602,Dyo,İç/Dış Cephe Astarları,560.7,0.0,PIECE,IN_SALE
